food_id,food_name,food_group,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,cholesterol_mg,allergies,region,serving_size_g,food_type,protein_calorie_ratio,nutrient_score,health_score,diversity_score,energy_category,allergy_list,contains_milk,contains_egg,contains_peanut,contains_tree_nut,contains_soy,contains_wheat,contains_fish,contains_shellfish,contains_gluten,contains_sesame,protein_g_normalized,fat_g_normalized,carb_g_normalized,protein_kcal,fat_kcal,carb_kcal,protein_pct,fat_pct,carb_pct
1312,grilled paneer with vegetables,vegetarian,380.0,35.0,25.0,20.0,3.0,8.0,40.0,gluten,rajasthan,100,lunch,0.0658,1.07,75.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.5652173913043479,0.4520547945205479,100.0,180.0,140.0,23.81,42.86,33.33
1313,spicy grilled fish with quinoa,non-vegetarian,420.0,40.0,35.0,18.0,3.0,7.0,85.0,fish,pan-india,100,dinner,0.0833,1.09,80.0,1,Moderate,['fish'],False,False,False,False,False,False,True,False,False,False,0.6948561464694044,0.5072463768115942,0.5205479452054794,140.0,162.0,160.0,30.3,35.06,34.63
1314,grilled chicken with salad,non-vegetarian,350.0,25.0,30.0,15.0,4.0,6.0,80.0,meat,west bengal,100,lunch,0.0857,1.09,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.5931415286258725,0.42028985507246375,0.3150684931506849,120.0,135.0,100.0,33.8,38.03,28.17
1315,tofu and veggie stir fry,vegetarian,280.0,35.0,20.0,12.0,4.0,7.0,0.0,gluten,maharashtra,100,dinner,0.0714,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.4520547945205479,80.0,108.0,140.0,24.39,32.93,42.68
1316,chickpea and avocado salad,vegetarian,300.0,40.0,18.0,10.0,5.0,8.0,0.0,gluten,west india,100,lunch,0.06,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.5205479452054794,72.0,90.0,160.0,22.36,27.95,49.69
1317,spinach and lentil soup,vegetarian,220.0,35.0,15.0,5.0,3.0,8.0,0.0,gluten,north india,100,soup,0.0682,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.13043478260869565,0.4520547945205479,60.0,45.0,140.0,24.49,18.37,57.14
1318,tomato and cucumber salad,vegetarian,150.0,25.0,8.0,4.0,2.0,5.0,0.0,gluten,south india,100,lunch,0.0533,1.07,55.0,3,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.14559721011433235,0.10144927536231885,0.3150684931506849,32.0,36.0,100.0,19.05,21.43,59.52
1319,grilled fish with roasted vegetables,non-vegetarian,300.0,20.0,28.0,12.0,3.0,5.0,70.0,fish,gujarat,100,dinner,0.0933,1.09,80.0,1,Moderate,['fish'],False,False,False,False,False,False,True,False,False,False,0.5524556814884598,0.3333333333333333,0.2465753424657534,112.0,108.0,80.0,37.33,36.0,26.67
1320,vegetable soup with quinoa,vegetarian,250.0,40.0,12.0,6.0,3.0,8.0,0.0,gluten,rajasthan,100,soup,0.048,1.07,60.0,4,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.22696890438915784,0.15942028985507245,0.5205479452054794,48.0,54.0,160.0,18.32,20.61,61.07
1321,grilled chicken with asparagus,non-vegetarian,350.0,15.0,30.0,14.0,3.0,6.0,80.0,meat,pan-india,100,dinner,0.0857,1.09,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.5931415286258725,0.391304347826087,0.1780821917808219,120.0,126.0,60.0,39.22,41.18,19.61
1322,chickpea and spinach curry,vegetarian,240.0,40.0,18.0,6.0,4.0,7.0,0.0,gluten,west bengal,100,lunch,0.075,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.15942028985507245,0.5205479452054794,72.0,54.0,160.0,25.17,18.88,55.94
1323,roasted vegetables with tofu,vegetarian,270.0,35.0,15.0,10.0,4.0,8.0,0.0,gluten,maharashtra,100,dinner,0.0556,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.2753623188405797,0.4520547945205479,60.0,90.0,140.0,20.69,31.03,48.28
1324,vegetable salad with lemon dressing,vegetarian,200.0,30.0,10.0,6.0,3.0,7.0,0.0,gluten,west india,100,lunch,0.05,1.07,60.0,3,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.1862830572517451,0.15942028985507245,0.3835616438356164,40.0,54.0,120.0,18.69,25.23,56.07
1325,grilled chicken with roasted sweet potato,non-vegetarian,380.0,35.0,30.0,18.0,4.0,6.0,75.0,meat,north india,100,dinner,0.0789,1.08,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.5931415286258725,0.5072463768115942,0.4520547945205479,120.0,162.0,140.0,28.44,38.39,33.18
1326,vegetable stir fry with tofu,vegetarian,280.0,40.0,18.0,10.0,4.0,8.0,0.0,gluten,south india,100,dinner,0.0643,1.07,65.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.5205479452054794,72.0,90.0,160.0,22.36,27.95,49.69
1327,lentil salad with roasted vegetables,vegetarian,320.0,45.0,20.0,12.0,3.0,8.0,0.0,gluten,gujarat,100,lunch,0.0625,1.07,70.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.589041095890411,80.0,108.0,180.0,21.74,29.35,48.91
1328,spicy paneer and veggies,vegetarian,310.0,40.0,25.0,18.0,4.0,6.0,30.0,gluten,rajasthan,100,dinner,0.0806,1.07,75.0,1,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.5072463768115942,0.5205479452054794,100.0,162.0,160.0,23.7,38.39,37.91
1329,masala grilled fish with vegetables,non-vegetarian,380.0,35.0,35.0,15.0,5.0,6.0,75.0,fish,pan-india,100,dinner,0.0921,1.09,80.0,1,Moderate,['fish'],False,False,False,False,False,False,True,False,False,False,0.6948561464694044,0.42028985507246375,0.4520547945205479,140.0,135.0,140.0,33.73,32.53,33.73
1330,vegetable and chickpea soup,vegetarian,240.0,35.0,20.0,8.0,3.0,7.0,0.0,gluten,west bengal,100,soup,0.0833,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.21739130434782608,0.4520547945205479,80.0,72.0,140.0,27.4,24.66,47.95
1331,tofu with brown rice and veggies,vegetarian,320.0,45.0,20.0,12.0,5.0,9.0,0.0,gluten,maharashtra,100,lunch,0.0625,1.07,70.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.589041095890411,80.0,108.0,180.0,21.74,29.35,48.91
1332,quinoa salad with roasted veggies,vegetarian,330.0,50.0,18.0,12.0,4.0,8.0,0.0,gluten,west india,100,lunch,0.0545,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.6575342465753424,72.0,108.0,200.0,18.95,28.42,52.63
1333,chicken and vegetable stir fry,non-vegetarian,400.0,35.0,35.0,16.0,5.0,7.0,70.0,meat,north india,100,dinner,0.0875,1.08,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.6948561464694044,0.4492753623188406,0.4520547945205479,140.0,144.0,140.0,33.02,33.96,33.02
1334,grilled tofu with avocado salad,vegetarian,300.0,25.0,20.0,14.0,3.0,7.0,0.0,gluten,south india,100,lunch,0.0667,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.391304347826087,0.3150684931506849,80.0,126.0,100.0,26.14,41.18,32.68
1335,vegetable and chicken stew,non-vegetarian,350.0,40.0,30.0,15.0,4.0,7.0,70.0,meat,gujarat,100,soup,0.0857,1.09,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.5931415286258725,0.42028985507246375,0.5205479452054794,120.0,135.0,160.0,28.92,32.53,38.55
1336,grilled paneer with spinach,vegetarian,300.0,30.0,25.0,15.0,5.0,8.0,30.0,gluten,rajasthan,100,lunch,0.0833,1.07,75.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.42028985507246375,0.3835616438356164,100.0,135.0,120.0,28.17,38.03,33.8
1337,grilled salmon with broccoli,non-vegetarian,450.0,35.0,38.0,18.0,4.0,8.0,85.0,fish,pan-india,100,dinner,0.0844,1.09,80.0,1,Moderate,['fish'],False,False,False,False,False,False,True,False,False,False,0.7558849171755235,0.5072463768115942,0.4520547945205479,152.0,162.0,140.0,33.48,35.68,30.84
1338,grilled vegetables with tofu,vegetarian,320.0,35.0,25.0,14.0,4.0,8.0,0.0,gluten,west bengal,100,dinner,0.0781,1.07,70.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.391304347826087,0.4520547945205479,100.0,126.0,140.0,27.32,34.43,38.25
1339,vegetable and lentil soup,vegetarian,250.0,40.0,15.0,8.0,3.0,7.0,0.0,gluten,maharashtra,100,soup,0.06,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.21739130434782608,0.5205479452054794,60.0,72.0,160.0,20.55,24.66,54.79
1340,spicy vegetable biryani,vegetarian,350.0,45.0,18.0,12.0,4.0,8.0,0.0,gluten,west india,100,lunch,0.0514,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.589041095890411,72.0,108.0,180.0,20.0,30.0,50.0
1341,vegetable and tofu stir fry,vegetarian,290.0,40.0,18.0,12.0,4.0,8.0,0.0,gluten,maharashtra,100,dinner,0.0621,1.07,65.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.5205479452054794,72.0,108.0,160.0,21.18,31.76,47.06
1342,chana masala with rice,vegetarian,350.0,50.0,15.0,10.0,5.0,7.0,0.0,gluten,south india,100,lunch,0.0429,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.2753623188405797,0.6575342465753424,60.0,90.0,200.0,17.14,25.71,57.14
1343,vegetable stew with coconut milk,vegetarian,280.0,40.0,18.0,12.0,4.0,6.0,0.0,gluten,west bengal,100,soup,0.0643,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.5205479452054794,72.0,108.0,160.0,21.18,31.76,47.06
1344,roasted cauliflower with chickpeas,vegetarian,300.0,40.0,15.0,15.0,5.0,8.0,0.0,gluten,maharashtra,100,lunch,0.05,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.42028985507246375,0.5205479452054794,60.0,135.0,160.0,16.9,38.03,45.07
1345,avocado and chickpea salad,vegetarian,320.0,35.0,20.0,14.0,4.0,9.0,0.0,gluten,south india,100,lunch,0.0625,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.391304347826087,0.4520547945205479,80.0,126.0,140.0,23.12,36.42,40.46
1346,grilled paneer with vegetables,vegetarian,350.0,35.0,25.0,18.0,5.0,7.0,30.0,gluten,west bengal,100,dinner,0.0714,1.07,75.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.5072463768115942,0.4520547945205479,100.0,162.0,140.0,24.88,40.3,34.83
1347,quinoa salad with grilled tofu,vegetarian,330.0,45.0,18.0,12.0,5.0,9.0,0.0,gluten,maharashtra,100,lunch,0.0545,1.07,70.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.589041095890411,72.0,108.0,180.0,20.0,30.0,50.0
1348,spicy lentil soup,vegetarian,240.0,35.0,15.0,8.0,4.0,7.0,0.0,gluten,south india,100,soup,0.0625,1.07,60.0,4,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.21739130434782608,0.4520547945205479,60.0,72.0,140.0,22.06,26.47,51.47
1349,vegetable and lentil curry,vegetarian,270.0,40.0,20.0,8.0,4.0,7.0,0.0,gluten,west bengal,100,lunch,0.0741,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.21739130434782608,0.5205479452054794,80.0,72.0,160.0,25.64,23.08,51.28
1350,chickpea and spinach stew,vegetarian,290.0,40.0,18.0,10.0,5.0,9.0,0.0,gluten,maharashtra,100,soup,0.0621,1.07,65.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.5205479452054794,72.0,90.0,160.0,22.36,27.95,49.69
1351,vegetable and tofu stir fry,vegetarian,280.0,35.0,18.0,12.0,4.0,8.0,0.0,gluten,south india,100,dinner,0.0643,1.07,65.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.4520547945205479,72.0,108.0,140.0,22.5,33.75,43.75
1352,vegetable and chickpea biryani,vegetarian,360.0,50.0,20.0,12.0,4.0,8.0,0.0,gluten,west bengal,100,lunch,0.0556,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.6575342465753424,80.0,108.0,200.0,20.62,27.84,51.55
1353,grilled tofu with quinoa,vegetarian,310.0,45.0,18.0,10.0,5.0,8.0,0.0,gluten,maharashtra,100,lunch,0.0581,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.589041095890411,72.0,90.0,180.0,21.05,26.32,52.63
1354,tomato and lentil soup,vegetarian,240.0,35.0,18.0,6.0,4.0,7.0,0.0,gluten,south india,100,soup,0.075,1.07,60.0,4,Low,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.15942028985507245,0.4520547945205479,72.0,54.0,140.0,27.07,20.3,52.63
1355,grilled paneer with mixed vegetables,vegetarian,340.0,35.0,25.0,18.0,5.0,8.0,30.0,gluten,west bengal,100,dinner,0.0735,1.07,75.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.5072463768115942,0.4520547945205479,100.0,162.0,140.0,24.88,40.3,34.83
1356,tofu and vegetable stir fry,vegetarian,300.0,40.0,18.0,12.0,4.0,8.0,0.0,gluten,maharashtra,100,dinner,0.06,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.5205479452054794,72.0,108.0,160.0,21.18,31.76,47.06
1357,chickpea and spinach salad,vegetarian,320.0,40.0,20.0,14.0,4.0,9.0,0.0,gluten,south india,100,lunch,0.0625,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.391304347826087,0.5205479452054794,80.0,126.0,160.0,21.86,34.43,43.72
1358,vegetable and tofu soup,vegetarian,250.0,35.0,18.0,10.0,4.0,8.0,0.0,gluten,west bengal,100,soup,0.072,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.4520547945205479,72.0,90.0,140.0,23.84,29.8,46.36
1359,lentil and spinach curry,vegetarian,280.0,40.0,18.0,8.0,4.0,7.0,0.0,gluten,maharashtra,100,lunch,0.0643,1.07,65.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.21739130434782608,0.5205479452054794,72.0,72.0,160.0,23.68,23.68,52.63
1360,grilled tofu with brown rice,vegetarian,330.0,45.0,18.0,12.0,5.0,9.0,0.0,gluten,south india,100,lunch,0.0545,1.07,70.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.589041095890411,72.0,108.0,180.0,20.0,30.0,50.0
1361,chickpea and vegetable stir fry,vegetarian,310.0,40.0,20.0,12.0,4.0,8.0,0.0,gluten,west bengal,100,dinner,0.0645,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.5205479452054794,80.0,108.0,160.0,22.99,31.03,45.98
1362,vegetable and lentil stew,vegetarian,270.0,40.0,18.0,8.0,4.0,7.0,0.0,gluten,maharashtra,100,soup,0.0667,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.21739130434782608,0.5205479452054794,72.0,72.0,160.0,23.68,23.68,52.63
1363,spicy tofu with vegetables,vegetarian,320.0,40.0,18.0,14.0,5.0,9.0,0.0,gluten,south india,100,dinner,0.0563,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.391304347826087,0.5205479452054794,72.0,126.0,160.0,20.11,35.2,44.69
1364,grilled chicken with vegetables,non-vegetarian,350.0,30.0,35.0,18.0,5.0,7.0,80.0,meat,west bengal,100,dinner,0.0875,1.09,80.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.6948561464694044,0.5072463768115942,0.3835616438356164,140.0,162.0,120.0,33.18,38.39,28.44
1365,vegetable curry with brown rice,vegetarian,290.0,45.0,15.0,12.0,5.0,8.0,0.0,gluten,maharashtra,100,lunch,0.0517,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.3333333333333333,0.589041095890411,60.0,108.0,180.0,17.24,31.03,51.72
1366,vegetable biryani with raita,vegetarian,350.0,45.0,18.0,14.0,5.0,8.0,0.0,gluten,south india,100,lunch,0.0514,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.391304347826087,0.589041095890411,72.0,126.0,180.0,19.05,33.33,47.62
1367,tofu and vegetable stir fry,vegetarian,320.0,40.0,20.0,12.0,5.0,9.0,0.0,gluten,west bengal,100,dinner,0.0625,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.3333333333333333,0.5205479452054794,80.0,108.0,160.0,22.99,31.03,45.98
1368,chickpea and cauliflower soup,vegetarian,270.0,40.0,15.0,10.0,4.0,7.0,0.0,gluten,maharashtra,100,soup,0.0556,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.28799767509527696,0.2753623188405797,0.5205479452054794,60.0,90.0,160.0,19.35,29.03,51.61
1369,grilled chicken with salad,non-vegetarian,350.0,25.0,30.0,15.0,4.0,6.0,80.0,meat,south india,100,lunch,0.0857,1.09,75.0,1,Moderate,['meat'],False,False,False,False,False,False,False,False,False,False,0.5931415286258725,0.42028985507246375,0.3150684931506849,120.0,135.0,100.0,33.8,38.03,28.17
1370,chickpea and tomato curry,vegetarian,290.0,40.0,18.0,10.0,4.0,8.0,0.0,gluten,west bengal,100,lunch,0.0621,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.2753623188405797,0.5205479452054794,72.0,90.0,160.0,22.36,27.95,49.69
1371,grilled tofu with vegetables,vegetarian,320.0,40.0,20.0,14.0,5.0,8.0,0.0,gluten,maharashtra,100,dinner,0.0625,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.391304347826087,0.5205479452054794,80.0,126.0,160.0,21.86,34.43,43.72
1372,vegetable soup with brown rice,vegetarian,270.0,40.0,18.0,8.0,4.0,7.0,0.0,gluten,south india,100,soup,0.0667,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.21739130434782608,0.5205479452054794,72.0,72.0,160.0,23.68,23.68,52.63
1373,vegetable and paneer curry,vegetarian,320.0,40.0,25.0,18.0,5.0,8.0,40.0,gluten,west bengal,100,lunch,0.0781,1.07,75.0,2,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.4914269107823407,0.5072463768115942,0.5205479452054794,100.0,162.0,160.0,23.7,38.39,37.91
1374,spinach and tofu salad,vegetarian,280.0,35.0,18.0,12.0,4.0,7.0,0.0,gluten,maharashtra,100,lunch,0.0643,1.07,65.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.3333333333333333,0.4520547945205479,72.0,108.0,140.0,22.5,33.75,43.75
1375,grilled fish with salad,non-vegetarian,380.0,30.0,35.0,15.0,5.0,7.0,80.0,fish,south india,100,dinner,0.0921,1.09,80.0,1,Moderate,['fish'],False,False,False,False,False,False,True,False,False,False,0.6948561464694044,0.42028985507246375,0.3835616438356164,140.0,135.0,120.0,35.44,34.18,30.38
1376,vegetable and tofu stir fry,vegetarian,330.0,40.0,20.0,14.0,5.0,8.0,0.0,gluten,west bengal,100,dinner,0.0606,1.07,70.0,3,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3897122929388088,0.391304347826087,0.5205479452054794,80.0,126.0,160.0,21.86,34.43,43.72
1377,chickpea and kale soup,vegetarian,270.0,35.0,18.0,8.0,4.0,7.0,0.0,gluten,maharashtra,100,soup,0.0667,1.07,60.0,4,Moderate,['gluten'],False,False,False,False,False,False,False,False,True,False,0.3490264458013961,0.21739130434782608,0.4520547945205479,72.0,72.0,140.0,25.35,25.35,49.3
